Christmas Light Bulb Long ... Necklace,$7.20,Original $16.00
Santa Snowmen Nickel Free Drop ... Earrings,$5.40,Original $12.00
"
							
						Napier J-Hoop Earrings
							
					",$10.80,Regular $18.00
PRIMROSE 14k Gold Over Silver ... Tube Hoop Earrings,$16.00,Regular $40.00
PRIMROSE 14k Gold Over Silver ... Thin Polished Hoop Earrings,$16.00,Regular $40.00
LC Lauren Conrad Tri Tone Open ... Marquise Drop Earrings,$9.80,Regular $14.00
"LC Lauren Conrad ""I Am Loved"" ... Heart Cuff Bracelet",$9.80,Original $14.00
LC Lauren Conrad Unicorn ... Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Elephant ... Pendant Necklace,$9.80,Regular $14.00
Poinsettia Charm Stretch ... Bracelet,$6.30,Original $14.00
"
							
						Christmas Wreath Pin
							
					",$6.30,Original $14.00
Napier Love Knot Stud ... Earrings,$6.00,Regular $10.00
"
							
						Mudd® Clock Charm Pendant
							
					",$8.40,Regular $14.00
LC Lauren Conrad Beaded ... Double-Stranded Choker Necklace,$12.60,Regular $18.00
LC Lauren Conrad Openwork ... Butterfly Nickel Free Dangle Earrings,$8.40,Regular $12.00
"Blue Bead & Silver Tone ... ""Believe"" Charm Bangle Bracelet Set",$13.99,Regular $24.00
"
							
						Napier Clip On Hoop Earrings
							
					",$9.60,Regular $16.00
Simply Vera Vera Wang Beaded ... Stretch Bracelet Set,$15.60,Regular $26.00
Croft & Barrow® Replacement ... Earring Backing Set,$5.40,Regular $6.00
LC Lauren Conrad Filigree ... Dangle Earrings,$11.20,Regular $16.00
Dana Buchman Circle Drop ... Earrings,$11.20,Regular $16.00
LC Lauren Conrad Leaf Charm ... Necklace,$15.40,Regular $22.00
Dana Buchman Hammered Disc ... Drop Earrings,$11.20,Regular $16.00
"
							
						Oval Link & Disc Necklace
							
					",$12.00,Regular $20.00
"
							
						Napier Wreath Pin
							
					",$12.00,Regular $20.00
Pet Friends Simulated Crystal ... Cat Stud Earrings,$8.00,Regular $16.00
Simply Vera Vera Wang Red ... Stone Drop Earrings,$12.00,Regular $20.00
Silver Tone Blue Simulated ... Crystal & Cubic Zirconia Flower Motif Ring,$12.00,Regular $20.00
"
							
						Mudd® Dream Catcher Necklace
							
					",$12.00,Regular $20.00
PRIMROSE 14k Gold Over Silver ... Filigree Teardrop Earrings,$24.00,Regular $60.00
Dana Buchman Blue & Green ... Simulated Crystal Hummingbird Pin,$14.99,Regular $26.00
LC Lauren Conrad Textured ... Heart Midi Ring,$7.00,Regular $10.00
Two Tone Necklace Extender ... Set,$10.80,Regular $12.00
Simply Vera Vera Wang Hoop ... Earrings,$10.80,Regular $18.00
"
							
						Simulated Pearl Coil Bracelet 
							
					",$13.20,Regular $22.00
"Mudd® Flower, Bird, Butterfly, ... Owl, Leaf & Feather Earring Set",$13.20,Regular $22.00
Napier Simulated Crystal ... Snowflake Burst Clip-On Earrings,$10.80,Regular $18.00
LC Lauren Conrad Hoop ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Butterfly ... Drop Earrings,$9.80,Regular $14.00
LC Lauren Conrad Pink ... Butterfly Bracelet,$8.40,Regular $12.00
Napier Simulated Crystal ... Popcorn Chain Necklace,$16.80,Regular $28.00
"
							
						Napier Drop Earrings
							
					",$8.40,Regular $14.00
Dana Buchman Cubic Zirconia ... Solitaire Earrings,$9.80,Regular $14.00
LC Lauren Conrad Pineapple ... Pendant,$9.80,Regular $14.00
LC Lauren Conrad Two Tone ... Triple Heart Necklace,$8.40,Regular $12.00
Napier Simulated Pearl Halo ... Drop Earrings,$8.40,Regular $14.00
Silver-Tone Simulated Pearl & ... Simulated Crystal Stretch Bracelet Set,$8.40,Regular $14.00
Dana Buchman Geometric Pendant ... Necklace,$19.60,Regular $28.00
"
							
						Mudd® BeadedStretch Bracelet
							
					",$8.40,Regular $14.00
"Mudd® Silver Tone Filigree ... Disc, Bead Linear & Thread-Wrapped Drop Earring Set",$8.40,Regular $14.00
Napier Black Coil Choker ... Necklace,$16.80,Regular $28.00
Silver Tone Square Pendant & ... Drop Earring Set,$9.00,Regular $20.00
Apt. 9® Cubic Zirconia Stud ... Earring Set,$8.99,Regular $18.00
"
							
						Double Bell Pendant Necklace
							
					",$7.20,Original $16.00
"
							
						Filigree Teardrop Earrings
							
					",$7.20,Regular $12.00
Napier Silver Tone Simulated ... Crystal Linear Drop Earrings,$9.60,Regular $16.00
"
							
						Hoop Earrings
							
					",$7.20,Regular $12.00
Simply Vera Vera Wang Green ... Simulated Crystal Teardrop Earrings,$9.60,Regular $16.00
Napier Silver Tone Pendant & ... Stud Earring Set,$14.40,Regular $24.00
Napier Silver Tone Engraved ... Simulated Crystal Clip-On Stud Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang Pink ... Simulated Crystal Cluster Necklace,$22.80,Regular $38.00
Striped Candy Cane & Green Bow ... Holiday Pin,$6.30,Original $14.00
"
							
						3-pack Silicone Rings
							
					",$12.60,Regular $14.00
"LC Lauren Conrad Cubic ... Zirconia ""Mom"" Multistrand Nickel Free Bracelet",$12.60,Regular $18.00
Replacement Disc & Post ... Earring Back Set,$5.40,Regular $6.00
LC Lauren Conrad Geometric ... Stud Earring Set,$12.60,Regular $18.00
Simulated Crystal Christmas ... Tree Charm Nickel Free Drop Earrings,$5.40,Original $12.00
LC Lauren Conrad Simulated ... Crystal Leaf Necklace,$12.60,Regular $18.00
Christmas Charm Bangle ... Bracelet Set,$6.30,Original $14.00
Pet Friends Simulated Crystal ... Cat Drop Earrings,$8.00,Regular $16.00
PRIMROSE 14k Gold Over Silver ... 3-Pair Ball Stud Earring Set,$16.00,Regular $40.00
LC Lauren Conrad Crisscross ... Ring,$8.40,Regular $12.00
LC Lauren Conrad Knotted Heart ... Ring,$8.40,Regular $12.00
LC Lauren Conrad Mint Green ... Turtle Slipknot Bracelet,$8.40,Regular $12.00
Jennifer Lopez 6-Row Stretch ... Ring,$18.20,Regular $26.00
"
							
						Jingle Bell Cluster Necklace
							
					",$7.20,Original $16.00
Croft & Barrow® Ring Size ... Adjuster Set,$7.20,Regular $8.00
Simply Vera Vera Wang Faceted ... Stone Cluster Drop Earrings,$10.80,Regular $18.00
"
							
						Earring Backing Set
							
					",$5.40,Regular $6.00
Simply Vera Vera Wang ... Simulated Pearl Y Necklace,$18.00,Regular $30.00
Simply Vera Vera Wang Faceted ... Marquise Cluster Drop Earrings,$10.80,Regular $18.00
Filigree Christmas Tree Nickel ... Free Drop Earrings,$4.50,Original $10.00
"
							
						Hammered Circle Link Necklace
							
					",$10.80,Regular $18.00
Simulated Crystal & Simulated ... Pearl Stretch Bracelet Set,$10.80,Regular $18.00
"
							
						Scrollwork Disc Drop Earrings
							
					",$7.20,Regular $12.00
"
							
						Concentric Hoop Earrings
							
					",$7.20,Regular $12.00
Mudd® Long Wire Flower Pendant ... Necklace,$10.80,Regular $18.00
Silver Tone Simulated Stone ... Ring Set,$12.00,Regular $20.00
"
							
						Tri-Tone Hoop Earring Set
							
					",$7.20,Regular $12.00
Silver Tone Simulated Pearl ... Multistrand Necklace & Drop Earring Set,$12.00,Regular $20.00
Silver-Tone Simulated Crystal ... & Simulated Pearl Stud & Hoop Earring Set,$7.20,Regular $12.00
"
							
						Silver Tone Crisscross Ring
							
					",$10.80,Regular $18.00
Napier Silver Tone Butterfly ... Pin,$12.00,Regular $20.00
Apt. 9® Cubic Zirconia Cross & ... Half Hoop Earring Set,$8.99,Regular $18.00
LC Lauren Conrad Starfish Stud ... Earrings,$9.80,Regular $14.00
LC Lauren Conrad Arrow ... Bracelet,$9.80,Regular $14.00
LC Lauren Conrad Heart ... Necklace,$9.80,Regular $14.00
LC Lauren Conrad 2-Piece ... Choker Necklace Set,$9.80,Regular $14.00
LC Lauren Conrad Pave Teardrop ... Pendant Necklace,$9.80,Regular $14.00
LC Lauren Conrad Leaf Nickel ... Free Pink Tassel Drop Earrings,$9.80,Regular $14.00
Simulated Crystal Snowflake ... Pin,$6.30,Original $14.00
Christmas Charm Beaded Stretch ... Bracelet,$6.30,Original $14.00
Jennifer Lopez Graduated ... Geometric Bar Statement Necklace,$26.60,Regular $38.00
Simply Vera Vera Wang Pink ... Nickel Free Inverted Teardrop Earrings,$9.60,Regular $16.00
Mudd® Gold Tone Seed Bead Long ... Necklace,$9.60,Regular $16.00
Napier Silver Tone Engraved ... Simulated Crystal Drop Earrings,$9.60,Regular $16.00
Mudd® Flat Tube Hoop Earring ... Set,$9.60,Regular $16.00
Silver Tone Bead Multistrand ... Long Necklace & Drop Earring Set,$11.70,Regular $26.00
Dana Buchman Textured Disc Bib ... Necklace,$21.00,Regular $30.00
Napier® Silver-Tone Twist ... Stretch Bracelet,$15.00,Regular $25.00
LC Lauren Conrad Bird Stud ... Earrings,$7.00,Regular $10.00
"
							
						Dana Buchman Wreath Pin
							
					",$14.99,Regular $26.00
Dana Buchman Christmas Tree ... Pin,$14.99,Regular $26.00
Dana Buchman Holiday Wreath ... Pin,$14.99,Regular $26.00
Dana Buchman Crystal Circle ... Pendant & Stud Earring Set,$14.99,Regular $26.00
Pet Friends Paw Print Stud ... Earrings,$8.00,Regular $16.00
"
							
						Silver Tone Stud Earring Set
							
					",$4.50,Regular $10.00
Poinsettia Nickel Free Drop ... Earrings,$5.40,Original $12.00
Simply Vera Vera Wang Beaded ... Fireball Multi Strand Necklace,$20.40,Regular $34.00
Silver Tone Omega Hoop ... Earrings,$6.00,Regular $10.00
"
							
						Gold Tone Poinsettia Pin
							
					",$6.30,Original $14.00
LC Lauren Conrad Gray Flower ... Nickel Free Stud Earrings,$8.40,Regular $12.00
Simply Vera Vera Wang Hoop ... Earrings,$8.40,Regular $14.00
LC Lauren Conrad Button Stud ... Earrings,$8.40,Regular $12.00
Napier Filigree Disc Pendant ... Cord Necklace,$16.80,Regular $28.00
LC Lauren Conrad Rose Gold ... Vine & Flower Bracelet,$12.60,Regular $18.00
Dana Buchman Folded Hoop ... Earrings,$12.60,Regular $18.00
LC Lauren Conrad Double Strand ... Arrow Necklace,$12.60,Regular $18.00
LC Lauren Conrad Star & Flower ... Stud Earring Set,$11.20,Regular $16.00
Dana Buchman Simulated  ... Abalone Threader Drop Earrings,$11.20,Regular $16.00
Croft & Barrow® Silver Tone ... Hoop Earring Set,$8.40,Regular $14.00
"
							
						Hoop Earring Set
							
					",$8.40,Regular $14.00
Silver Tone Simulated Pearl & ... Simulated Crystal Drop Earrings,$8.40,Regular $14.00
Napier Silver Tone Stretch ... Bracelet,$14.40,Regular $24.00
Jennifer Lopez Geometric ... Filigree Disc Drop Earrings,$8.40,Regular $12.00
Simply Vera Vera Wang Multi ... Strand Long Necklace,$25.20,Regular $42.00
LC Lauren Conrad Layered ... Simulated Crystal Pendant Necklace,$12.60,Regular $18.00
Mudd® Two Tone Flower Teardrop ... Earring Set,$7.20,Regular $12.00
LC Lauren Conrad Rose Gold ... Disc Charm Anklet,$8.40,Regular $12.00
Dana Buchman Textured Knot ... Button Stud Clip-On Earrings,$11.20,Regular $16.00
LC Lauren Conrad Silver Tone ... Filigree Disk Drop Nickel Free Earrings,$8.40,Regular $12.00
Jennifer Lopez Stretch ... Bracelet,$25.20,Regular $36.00
Napier Simulated Crystal ... Snowflake Burst Earrings,$8.40,Regular $14.00
Mudd® Beaded Bangle Bracelet ... Set,$14.40,Regular $24.00
Dana Buchman Gold Tone Long ... Necklace,$25.20,Regular $36.00
Dana Buchman Abalone Statement ... Collar Necklace,$25.20,Regular $36.00
Hammered & Twist Simulated ... Crystal Bangle Bracelet Set,$14.40,Regular $24.00
PRIMROSE 14k Gold Over Silver ... 3-Pair Tube Hoop Earring Set,$20.00,Regular $50.00
LC Lauren Conrad Simulated ... Crystal Heart Necklace Set,$9.99,Regular $22.00
Christmas Cosmic Star Drop ... Earrings,$4.50,Original $10.00
"
							
						Chevron Ladder Necklace
							
					",$9.00,Regular $20.00
Simulated Crystal & Flower ... Adjustable Bracelet,$11.00,Regular $22.00
Crystal Allure Bib Necklace & ... Stud Earring Set,$99.00,Regular $165.00
LC Lauren Conrad Multi Strand ... Bracelet,$9.80,Regular $14.00
Dana Buchman Curved Bar ... Threader Earrings,$9.80,Regular $14.00
Dana Buchman Textured Double ... Disc Drop Earrings,$9.80,Regular $14.00
"LC Lauren Conrad ""Fearless"" ... Bar Bolo Bracelet",$9.80,Original $14.00
"
							
						Circle Link Stretch Bracelet
							
					",$10.80,Regular $18.00
Simply Vera Vera Wang Silver ... Tone Wrapped Hoop Earrings,$10.80,Regular $18.00
Simply Vera Vera Wang Curved ... Bar Beaded Cord Bracelet,$10.80,Regular $18.00
Silver Tone Simulated Pearl ... Long Necklace & Stud Earring Set,$12.00,Regular $20.00
Simply Vera Vera Wang Pink ... Beaded Cluster Drop Earrings,$9.60,Regular $16.00
"Snowflake, Jingle Bell & ... Ornament Nickel Free Drop Earring Set",$6.30,Original $14.00
Gold Tone Christmas Tree Angel ... Pin,$6.30,Original $14.00
Silver Tone Holiday Cat & Bell ... Pin,$6.30,Original $14.00
Red & Green Beaded Coil ... Bracelet,$7.20,Original $16.00
Simply Vera Vera Wang Lace ... Nickel Free Drop Earrings,$15.60,Regular $26.00
"
							
						Napier Stretch Bracelet
							
					",$15.60,Regular $26.00
"
							
						Two Tone Hoop Earring Set
							
					",$7.20,Regular $12.00
"
							
						Stretch Bracelet
							
					",$7.20,Regular $12.00
Long Disc Cluster Oval Link ... Necklace,$13.20,Regular $22.00
"Silver And Gold Tone ... Butterfly, Cat & Flower Nickel Free Stud Earring Set",$13.20,Regular $22.00
Simply Vera Vera Wang ... Simulated Crystal Fireball Threader Drop Earrings,$13.20,Regular $22.00
Long Circle & Oval Link ... Necklace,$13.20,Regular $22.00
Apt. 9® Nickel Free Hammered ... Teardrop Earrings,$8.40,Regular $14.00
"
							
						Stretch Bracelet Set
							
					",$8.40,Regular $14.00
LC Lauren Conrad Cubic ... Zirconia Arrow Pendant Necklace Set,$15.40,Regular $22.00
LC Lauren Conrad Long Tri Tone ... Knotted Y Necklace,$15.40,Regular $22.00
"Mudd® Flower, Bow, Bird & ... Butterfly Stud Earring Set",$13.20,Regular $22.00
Simply Vera Vera Wang ... Simulated Crystal Long Multi Strand Necklace,$22.80,Regular $38.00
Simply Vera Vera Wang Filigree ... Layered Bell Necklace,$22.80,Regular $38.00
Pet Friends Simulated Crystal ... Cat Bracelet & Stud Earring Set,$13.00,Regular $26.00
LC Lauren Conrad Simulated ... Crystal Statement Necklace,$18.20,Regular $26.00
Tri Tone Bead & Bar Stretch ... Bracelet Set,$13.00,Regular $26.00
Christmas Sequined Santa Hat ... Drop Earrings,$4.50,Original $10.00
Napier Long Interlocked Circle ... Pendant Necklace,$18.00,Regular $30.00
Napier® Silver-Tone Teardrop ... Earrings,$6.00,Regular $10.00
Simulated Crystal & Bead Long ... Necklace & Earring Set,$15.00,Regular $30.00
Simply Vera Vera Wang Black ... Bird Pin,$14.99,Regular $26.00
Silver Tone Cubic Zirconia ... Nickel Free Earring & Necklace Set,$8.99,Regular $18.00
Silver Tone Cubic Zirconia & ... Simulated Pearl Nickel Free Earring And Necklace Set,$8.99,Regular $18.00
Teardrop Simulated Stone ... Linear Drop Earrings,$8.99,Regular $18.00
Dana Buchman Interlocked Drop ... Earrings,$11.20,Regular $16.00
Dana Buchman Purple Simulated ... Abalone Statement Collar Necklace,$22.40,Regular $32.00
Clear Bead & Snowflake Charm ... Stretch Bracelet Set,$8.10,Original $18.00
LC Lauren Conrad Filigree Cuff ... Bracelet,$9.80,Regular $14.00
"Reindeer, Present & Jingle ... Bells Nickel Free Drop Earring Set",$6.30,Original $14.00
Dana Buchman Infinity Hoop ... Drop Earrings,$12.60,Regular $18.00
LC Lauren Conrad Long Round ... Shaker Pendant Necklace,$12.60,Regular $18.00
Crisscross & Twisted Hoop ... Earring Set,$6.30,Regular $14.00
LC Lauren Conrad Geometric ... Stone Tassel Pendant Necklace,$12.60,Regular $18.00
LC Lauren Conrad Teardrop ... Nickel Free Hoop Earrings,$9.80,Regular $14.00
"
							
						Dana Buchman Drop Earrings
							
					",$12.60,Regular $18.00
LC Lauren Conrad Layered Heart ... Necklace,$12.60,Regular $18.00
Jennifer Lopez Nickel Free ... Kite Double Drop Earrings,$9.80,Regular $14.00
Pet Friends Simulated Crystal ... Cat Drop Earrings,$8.00,Regular $16.00
Green Simulated Stone ... Statement Drop Earrings,$10.99,Regular $22.00
Gold-Tone Simulated Pearl Stud ... Earring Set,$7.20,Regular $12.00
Croft & Barrow® Replacement ... Earring Backing Set,$5.40,Regular $6.00
Silver-Tone Simulated Pearl ... Stud Earring Set,$7.20,Regular $12.00
"
							
						Napier U-Hoop Earrings
							
					",$7.20,Regular $12.00
Simply Vera Vera Wang Inverted ... Nickel Free Blue Teardrop Earrings,$9.60,Regular $16.00
Simply Vera Vera Wang ... Geometric Stone Threader Earrings,$10.80,Regular $18.00
Hammered Triple Hoop Nickel ... Free Drop Earrings,$7.20,Regular $12.00
Simulated Crystal & Simulated ... Pearl Cluster Pin,$10.80,Regular $18.00
Napier Filigree Hoop Clip-On ... Earrings,$10.80,Regular $18.00
LC Lauren Conrad Rose Gold ... Tone Beaded Adjustable Bracelet,$8.40,Regular $12.00
LC Lauren Conrad Dachsund ... Adjustable Bracelet,$8.40,Regular $12.00
Silver Tone Simulated Pearl ... Necklace & Drop Earring Set,$12.00,Regular $20.00
Napier Clip On Oval Hoop ... Earrings,$8.40,Regular $14.00
"
							
						Hoop Earrings
							
					",$6.00,Regular $10.00
Jennifer Lopez Fringe Y ... Necklace,$21.00,Regular $30.00
Dana Buchman Simulated Crystal ... Textured Multi Strand Statement Necklace,$28.00,Regular $40.00
LC Lauren Conrad Silver Tone ... Nickel Free Hoop Earrings,$7.00,Regular $10.00
Jennifer Lopez Long ... Multistrand Chain Necklace,$16.80,Regular $24.00
LC Lauren Conrad Double Strand ... Cube & Stick Pendant Necklace,$16.80,Regular $24.00
Twisted Open Teardrop ... Earrings,$8.40,Regular $14.00
Napier Silver Tone Simulated ... Crystal Button Stud Earrings,$8.40,Regular $14.00
Silver Tone Simulated Pearl ... Multistrand Necklace & Drop Earring Set,$12.00,Regular $20.00
Jennifer Lopez Lattice Oblong ... Nickel Free Kite Earrings,$14.00,Regular $20.00
Jennifer Lopez Gold Tone ... Simulated Stone Chain Drop Front-Back Earrings,$16.80,Regular $24.00
"Purple Beads & Charms ""Free ... Spirit"" Engraved Stretch Bracelet Set",$13.99,Regular $24.00
1928 Filigree Teardrop Y ... Necklace,$16.50,Regular $22.00
"Silver Tone ""Let It Snow"" ... Snowman Pin",$6.30,Original $14.00
Tri Tone Textured Teardrop ... Earring Set,$6.30,Regular $14.00
Simply Vera Vera Wang Heart ... Pendant,$20.40,Regular $34.00
Simply Vera Vera Wang ... Simulated Crystal Necklace,$20.40,Regular $34.00
Simply Vera Vera Wang ... Simulated Pearl Multi Strand Necklace,$20.40,Regular $34.00
Simulated Pearl & Multi ... Colored Bell Cluster Chain Necklace,$9.00,Original $20.00
Angel Nickel Free Fringe Drop ... Earrings,$5.40,Original $12.00
Simulated Crystal Nickel Free ... Magnetic Stud Earrings,$9.00,Regular $10.00
Replacement Butterfly Earring ... Back Set,$5.40,Regular $6.00
"
							
						Metallic Beaded Coil Bracelet
							
					",$8.10,Regular $18.00
Green Glitter Wreath Nickel ... Free Drop Earrings,$5.40,Original $12.00
Silver-Tone Rectangle Pendant ... & Stud Earring Set,$9.00,Regular $20.00
Pet Friends Simulated Crystal ... Bone Stud Earrings,$8.00,Regular $16.00
